,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2007-01-04,3.3,3.18,3.46,3.12,306809348.0,1016722868.0,100.0,,,,0.0,,,,,0.0,,3.5542395519172687,4.0,4.0,3.18,3.18,3.18,-0.6470588235294114,-52.77863260604325,
2007-01-05,3.14,2.95,3.14,2.93,238209046.0,715011004.0,0.0,,-100.0,,0.0,,,,,0.0,-66.66666666666667,3.6692395519172685,4.0,8.0,3.2950000000000004,2.8350000000000004,3.0650000000000004,-0.7180667560105468,-7.232704402515722,-7.507602644035716
2007-01-08,2.94,3.02,3.05,2.94,140805583.0,421819403.0,24.685138539042782,,-99.32595089070774,,0.0,,,,,0.0,-51.00671140939586,3.6842395519172686,4.0,8.0,3.2425270543759157,2.857472945624085,3.0500000000000003,-0.4773193463581471,2.372881355932188,2.345166103504992
2007-01-09,3.02,3.11,3.13,3.0,212652186.0,650410192.0,43.87003610108299,,-97.9067187575363,,0.0,,,,,0.0,-4.643449419568836,3.669239551917269,4.0,8.0,3.23964249196573,2.89035750803427,3.065,-0.2004909152659834,2.98013245033113,2.9365894804364467
2007-01-10,3.11,3.18,3.21,3.07,198330270.0,619003214.0,53.74017009511778,,-96.06085245407816,,0.0,,,,,0.0,43.26923076923068,3.646239551917269,4.0,8.0,3.2692843070979944,2.9067156929020057,3.088,-0.06090840042273475,2.2508038585209,2.225847060094277
2007-01-11,3.2,3.33,3.33,3.18,181744014.0,599350537.0,67.0934628549559,,-93.0600753954474,,-0.02916666666666634,,,,,0.0,100.93109869646159,3.6059062185839355,24.0,8.0,3.373123492903162,2.883543173763505,3.1283333333333334,0.0898981255391987,4.7169811320754595,4.609110720026699
2007-01-12,3.41,3.5,3.5,3.36,402987964.0,1399725036.0,75.66644977611166,,-88.91374529813935,,0.01528571428571368,,,,,0.0,140.96718480138156,3.5528109804886974,28.000000000000004,8.0,3.5264219165285384,2.8364352263286046,3.1814285714285715,0.3080079819791905,5.105105105105112,4.97906645030155
2007-01-15,3.5,3.68,3.68,3.39,244874661.0,873682681.0,81.2395959442444,,-83.74987453184679,,0.08687499999999959,,,,,0.0,143.3835845896148,3.490489551917269,32.0,8.0,3.7051541070471736,2.782345892952826,3.24375,0.3959700672092432,5.142857142857138,5.014978368547163
2007-01-16,3.72,3.84,3.86,3.72,232848190.0,893096126.0,84.61308096843813,,-77.97988632909004,,0.16933333333333245,,,,,0.0,159.4501718213059,3.424239551917269,36.0,8.0,3.884185413336919,2.735814586663081,3.31,0.43029626180867875,4.347826086956519,4.2559614418795855
2007-01-17,3.83,3.84,3.97,3.7,203532125.0,779058425.0,84.61308096843813,,-73.23680147463205,,0.254999999999999,,,,,0.0,126.15621788283664,3.3712395519172693,36.0,8.0,3.993748761393947,2.732251238606052,3.3629999999999995,0.39642072866472833,0.0,0.0
2007-01-18,3.82,3.65,3.86,3.65,217092034.0,801280767.0,67.81792375514682,,-69.60173618119356,,0.30754545454545346,,,,,0.0,83.1012445341407,3.34514864282636,36.0,8.0,4.0127140205324,2.7654677976494177,3.3890909090909087,0.2789148061776428,-4.9479166666666625,-5.074519900523544
2007-01-19,3.65,3.82,3.83,3.65,212495999.0,802892924.0,72.98486687047085,,-64.99542098520729,,0.33966666666666523,,,,,0.0,83.71025893149805,-0.24499999999999922,36.0,8.0,4.067832274651274,2.7821677253487245,3.4249999999999994,0.3253329105030306,4.657534246575334,4.552325502408361
2007-01-22,3.86,4.01,4.02,3.86,239565541.0,958069065.0,77.3599504737871,,-59.44492183189056,,0.364230769230768,,,,,0.0,113.07567591253667,-0.5199999999999991,52.0,8.0,4.161842578803988,2.7781574211960107,3.4699999999999993,0.36876417607563355,4.973821989528804,4.854081869999405
2007-01-23,3.95,4.08,4.13,3.9,223298405.0,895826282.0,78.72686057597852,81.30133228931842,-54.25860916850363,,0.37242857142857044,,0.5127167174603715,0.308609743949077,,0.0,112.56505576208171,-0.4935714285714279,56.00000000000001,8.0,4.250577229783608,2.776565627359248,3.513571428571428,0.38224017701733765,1.7456359102244523,1.7305747097592583
2007-01-24,4.06,3.99,4.17,3.96,196163296.0,794955323.0,72.65325210169584,82.62403806752387,-50.235581620733235,,0.3719999999999981,,1.2536764705882344,0.7573529411764697,,0.0,101.73642030276051,-0.4353333333333329,56.00000000000001,8.0,4.295972764455596,2.79469390221107,3.545333333333333,0.31991833858783675,-2.2058823529411686,-2.2305757514298197
2007-01-25,4.02,3.92,4.08,3.92,214728057.0,861761522.0,68.24339327811938,81.62608322147425,-47.11981131729261,,0.3949999999999987,,1.3346007604562726,0.6768060836501892,,0.0,82.03538680098153,-0.3887499999999995,56.00000000000001,8.0,4.317845287663725,2.8196547123362747,3.5687499999999996,0.24260984685189768,-1.7543859649122862,-1.7699577099401065
2007-01-26,4.11,4.12,4.12,3.97,276745370.0,1127756301.0,73.24094248882628,86.2105399361786,-42.72891792313272,,0.42399999999999904,,1.3198529411764697,0.6213235294117637,,0.9385170974212604,93.66675665946728,-0.2711764705882347,68.0,8.0,4.372817421928602,2.829535519247868,3.6011764705882348,0.29577000062674424,5.102040816326525,4.9761509559064
2007-01-29,4.26,4.33,4.33,4.26,119760593.0,517616076.0,77.2833592108455,86.04929996733385,-37.26975588149069,,0.4486666666666661,,1.3428571428571419,0.6357142857142847,,1.7901619596695504,126.01102941176475,-0.1416666666666666,72.0,8.0,4.462540185141549,2.8207931481917847,3.6416666666666666,0.31652964131752026,5.0970873786407855,4.9714378652963465
2007-01-30,4.54,4.54,4.54,4.49,131380615.0,595829416.0,80.46195974626542,86.0127318034939,-31.04240093827011,,0.49031578947368315,,1.334494773519163,0.6550522648083614,,2.564911863005869,148.95061728395075,-0.008947368421052815,76.0,8.0,4.582995400495677,2.7948993363464285,3.688947368421053,0.3379398123392705,4.849884526558901,4.735947003885799
2007-01-31,4.73,4.32,4.73,4.32,324493058.0,1459524478.0,69.49178865052625,75.58113778854761,-27.02194838381712,,0.5392499999999991,,1.2172523961661335,0.6613418530351428,,3.6211907898749107,126.27811860940704,0.11949999999999994,76.0,8.0,4.6342937404031606,2.8067062595968393,3.7205,0.2418569065762978,-4.8458149779735615,-4.9671609797237615
2007-02-01,4.19,4.16,4.28,4.1,293857360.0,1222286994.0,62.78714757172123,65.48406329010446,-24.561870104750565,,0.5615238095238082,,1.1100628930817602,0.8396226415094331,,4.653311996086837,73.02585604472402,0.07050000000000045,76.0,8.0,4.667062811172565,2.8719371888274337,3.7694999999999994,0.2648737279411465,-3.703703703703709,-3.774032798284699
2007-02-02,4.1,3.96,4.21,3.96,175603996.0,709006991.0,55.56983010612801,59.288320140869736,-23.566822019785366,,0.5409090909090901,,1.0573248407643303,0.9171974522292985,,5.7278795866178545,43.9929074615422,-0.16999999999999904,76.0,8.0,4.637532873956758,3.0024671260432396,3.819999999999999,0.27248449566368926,-4.807692307692313,-4.92710490067827
2007-02-05,3.9,3.76,3.98,3.76,177006472.0,679882766.0,49.44853686946231,53.02525973192855,-23.751249188944872,,0.4458260869565214,,0.9025157232704395,1.0345911949685525,,6.800308455456958,-4.824561403508629,-0.03699999999999948,76.0,8.0,4.588849711347895,3.125150288652103,3.8569999999999993,0.2164755164865298,-5.05050505050505,-5.182506786458618
2007-02-06,3.76,3.95,3.95,3.76,125183696.0,484248900.0,54.56852804217379,51.86244714747634,-22.404833843684578,,0.32166666666666677,,0.9064516129032251,1.0806451612903214,,7.8439443511666695,-2.2756005056888635,0.11100000000000021,76.0,8.0,4.546051775362682,3.2519482246373177,3.8989999999999996,0.21576912318631317,5.053191489361719,4.92966215112276
2007-02-07,4.15,4.15,4.15,4.15,26229723.0,108866305.0,59.247503613985366,56.07295990686134,-19.796358844917666,,0.23300000000000054,,0.9838187702265365,1.0453074433656946,,8.707361600086788,58.191648289108734,0.13250000000000073,76.0,8.0,4.511835892886495,3.3831641071135032,3.9474999999999993,0.19771107071647478,5.063291139240511,4.939275532957632
2007-02-08,4.15,4.31,4.36,4.08,286952001.0,1225465319.0,62.56876317593192,57.65868838659992,-16.531902775800265,,0.23626923076923134,,0.9623824451410652,0.9686520376175539,,9.697733667006855,80.62992125984259,-0.006499999999999506,72.0,4.0,4.5053133252972035,3.4876866747027955,3.9964999999999997,0.1935315346026141,3.8554216867469737,3.7829569873049307
2007-02-09,4.32,4.15,4.33,4.12,137102658.0,576342130.0,57.520350940477385,51.12651733011063,-14.797260586149877,,0.2525185185185199,,0.9218749999999994,1.0312499999999991,,10.71031748662242,58.80985588098565,-0.10899999999999999,68.0,4.0,4.48734048479269,3.5706595152073093,4.029,0.08279717085120458,-3.7122969837586783,-3.7829569873049307
