,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2010-06-11,3.99,4.0,4.03,3.92,79700527.0,317148128.0,57.854227604813026,,79.15417928251618,,-0.057999999999999385,,,,,0.0,41.738066095471105,4.1726563507414545,12.0,32.0,4.161236196282287,3.7187638037177138,3.9400000000000004,0.2899104327179274,0.7556675062972307,0.7528266420791407
2010-06-17,4.0,3.8,4.02,3.77,69517220.0,269617216.0,42.404385224162255,,74.6880848967601,,-0.04716666666666569,,,,,0.0,-44.3037974683546,-0.03833333333333311,12.0,32.0,4.153845097007771,3.7028215696588953,3.9283333333333332,0.25835856928018947,-5.000000000000004,-5.129329438755059
2010-06-18,3.75,3.78,3.84,3.73,40510702.0,152940864.0,41.21896928008109,,70.72819291332415,,-0.04053846153846097,,,,,0.0,-93.70386452453324,0.12307692307692308,12.0,32.0,4.147558935818185,3.6862872180279695,3.916923076923077,0.25234726485022857,-0.5263157894736858,-0.5277057100843807
2010-06-21,3.75,3.75,3.77,3.51,49809213.0,182506384.0,39.4380220124134,50.99486040899144,66.99325066246952,,-0.05114285714285627,,0.334614788433002,0.386634734533931,,0.0,-146.97909487709654,0.23499999999999943,12.0,56.00000000000001,4.143297533108747,3.6667024668912536,3.9050000000000002,0.26465280703561167,-0.7936507936507908,-0.7968169649176682
2010-06-22,3.7,3.68,3.77,3.65,25073006.0,93032928.0,35.57553652921223,51.66675288920683,62.818742181806066,,-0.08833333333333204,,0.9530685920577625,1.036101083032492,,0.0,-117.9531656548137,0.19999999999999973,12.0,60.0,4.146124969497314,3.6338750305026863,3.89,0.2567585761701373,-1.866666666666661,-1.8843087801479808
2010-06-23,3.63,3.71,3.73,3.61,27168154.0,100205368.0,38.361722658459875,37.509895135022326,59.43768836276588,,-0.13406249999999886,,0.8429118773946367,1.1494252873563229,,0.0,-117.44933267424602,0.0012499999999997513,12.0,60.0,4.141606900232808,3.615893099767193,3.87875,0.26129333748752687,0.8152173913043459,0.8119124438504155
2010-06-24,3.7,3.73,3.74,3.69,24807062.0,92352744.0,40.217918403013776,25.68107993899082,56.67153976050031,,-0.15823529411764614,,0.8548387096774201,1.15725806451613,,0.7983984546728691,-88.09886207146475,-0.020000000000000462,12.0,60.0,4.134441698233668,3.6055583017663335,3.8700000000000006,0.264680545714997,0.5390835579514919,0.5376357036380286
2010-06-28,3.73,3.56,3.73,3.55,47198327.0,170509632.0,31.527096264405913,29.86460582871635,51.72061435871926,,-0.17661111111110994,,0.8512396694214884,1.1487603305785135,,1.662056412994565,-138.3009886488464,-0.002777777777778212,12.0,72.0,4.1463992692373,3.5591562863182573,3.8527777777777783,0.2431414485917909,-4.557640750670244,-4.664768879178505
2010-06-29,3.56,3.3,3.56,3.29,40582379.0,138013168.0,23.251470997504512,34.17158610523582,43.791923102659844,,-0.21821052631578786,,0.7644628099173562,1.2272727272727284,,2.658596283190982,-225.89370602776233,-0.053684210526316,12.0,76.0,4.201334035869474,3.4460343851831583,3.823684210526316,0.2246693081147729,-7.303370786516861,-7.583807639150453
2010-06-30,3.27,3.29,3.35,3.13,26874815.0,86760720.0,23.001389106665158,37.7901981549526,37.28753977115794,,-0.2717499999999986,,0.7280000000000008,1.232000000000001,,3.6948748877951076,-232.36364947190071,0.06299999999999928,12.0,80.0,4.2324354142694425,3.361564585730559,3.7970000000000006,0.2270497569458836,-0.3030303030302939,-0.3034903695154023
2010-07-01,3.28,3.25,3.31,3.23,14840490.0,48559084.0,21.98288861090367,44.06152775761321,31.433504742877645,,-0.3329999999999984,,0.7899159663865555,1.2521008403361356,,4.628659228417245,-183.13282294324932,0.20499999999999963,12.0,84.0,4.2585787677767355,3.2714212322232656,3.7650000000000006,0.058888258892430316,-1.2158054711246202,-1.2232568435634361
2010-07-02,3.24,3.17,3.26,3.02,37045110.0,115177320.0,20.068875542918903,49.91757919874625,25.557213690437337,,-0.40972727272727116,,0.719665271966528,1.267782426778244,,5.64470747898896,-186.80208589292047,0.27849999999999975,12.0,88.0,4.2616212826764,3.1813787173235997,3.7215000000000003,0.14652281606834808,-2.4615384615384595,-2.4923408452456997
2010-07-05,3.09,3.22,3.23,3.05,21948403.0,69480920.0,24.49381533549962,43.041175717203025,21.137251420433184,,-0.4692608695652152,,0.7112970711297079,1.280334728033474,,6.6581438129221855,-153.090524406831,0.12449999999999939,12.0,88.0,4.221887225326508,3.1291127746734926,3.6755000000000004,0.088739950097716,1.5772870662460692,1.5649771667127776
2010-07-06,3.18,3.26,3.3,3.15,21281605.0,68965576.0,27.9310887184768,36.158575959467456,17.83604313600217,,-0.4791249999999976,,0.7148936170212774,1.2936170212765972,,7.642232105951261,-111.88646883296927,0.14599999999999946,12.0,88.0,4.174199962976675,3.093800037023326,3.6340000000000003,-0.0421222605629504,1.2422360248447006,1.23458358222992
2010-07-07,3.28,3.3,3.3,3.19,18041890.0,58507844.0,31.299137861741457,26.139879646057153,15.464101987900033,,-0.4653999999999976,,0.6851063829787242,1.3063829787234058,,8.570588269729978,-90.49062535084764,0.14499999999999957,12.0,88.0,4.151497941441686,3.0585020585583145,3.6050000000000004,0.08894600553717513,1.2269938650306678,1.2195273093818404
2010-07-08,3.32,3.31,3.35,3.25,19620902.0,64832448.0,32.15280205719712,34.316359156877894,13.578826318313721,,-0.4401923076923051,,0.75909090909091,1.3000000000000012,,9.453774179955069,-70.13179715457797,0.10199999999999942,8.0,84.0,4.126765888152682,3.02923411184732,3.5780000000000007,0.13351405228081537,0.3030303030303161,0.3025720916536967
2010-07-09,3.31,3.4,3.44,3.27,18445394.0,62462360.0,39.44565390263006,41.22146039369162,12.91375207861324,,-0.3884444444444415,,0.7920353982300894,1.172566371681417,,10.379233776308247,-46.75983640618521,0.15449999999999875,4.0,80.0,4.094627999643871,3.016372000356131,3.555500000000001,0.12305619315565718,2.7190332326283873,2.6827242233144144
2010-07-12,3.41,3.38,3.41,3.32,26932440.0,90510936.0,38.45640333440579,47.67439614776602,12.0858471006952,,-0.3435714285714262,,0.9086538461538471,1.1730769230769242,,11.254919614054856,-41.78840194776472,0.19399999999999862,4.0,76.0,4.070879425665264,3.001120574334739,3.5360000000000014,0.18097626011411228,-0.588235294117645,-0.5899722127188367
2010-07-13,3.35,3.27,3.35,3.25,12564740.0,41324836.0,33.482748703016355,41.57200794226009,9.877805985812357,64.0636519432973,-0.32451724137930826,,0.7942583732057427,1.1866028708133984,,12.11013054197683,-57.2232432555083,0.05349999999999877,28.000000000000004,72.0,4.031639029210362,2.98136097078964,3.5065000000000013,0.13119693335447133,-3.2544378698224796,-3.3085724585765197
2010-07-14,3.29,3.28,3.31,3.24,17482564.0,57294780.0,34.314452687022495,43.225594494205524,8.157892318322341,60.00328376826729,-0.31283333333333196,,0.8039215686274521,1.1911764705882366,,12.9213696970004,-55.79900671925255,-0.17200000000000149,24.0,68.0,3.9601639069001338,2.983836093099869,3.4720000000000013,0.06560810593406899,0.3058103975535076,0.30534374868902425
2010-07-15,3.28,3.22,3.32,3.22,10490931.0,34141488.0,31.749347246005314,36.626371525247436,5.88050344045897,53.02524263712791,-0.312161290322579,,0.7607655502392354,1.1866028708133987,,13.741115052922192,-58.637650097546754,-0.14300000000000113,20.0,64.0,3.8679298794058674,2.998070120594135,3.433000000000001,-0.008357376894383093,-1.8292682926829174,-1.8462062839735394
2010-07-16,3.21,3.13,3.21,3.1,25010292.0,78296800.0,28.32854227067712,40.2605424330489,2.7320825759095695,47.1592531746403,-0.34715624999999806,,0.7684729064039421,1.2364532019704446,,14.584368463979578,-91.86060829947102,-0.14950000000000108,16.0,100.0,3.819141513675664,2.9798584863243383,3.399500000000001,0.06980619577494655,-2.795031055900632,-2.8348355004255144
2010-07-19,3.11,3.17,3.18,3.1,15527441.0,48763236.0,31.84336803186605,50.35301608322017,0.6614609537318413,51.50824857612489,-0.3772121212121191,,0.8858695652173926,1.1847826086956534,,15.410959478558361,-88.62159546522962,-0.19900000000000118,12.0,96.0,3.761372272210974,2.9766277277890283,3.369000000000001,0.10390010158036561,1.2779552715654896,1.2698583337127367
2010-07-20,3.16,3.31,3.32,3.16,22482251.0,73404688.0,42.47638406689053,60.1325990250884,0.872417702288397,54.11192951400864,-0.3672058823529385,0.012755597351449571,1.0056179775280916,0.9943820224719114,,16.334948639110333,-36.908346845804296,-0.1270000000000011,8.0,92.0,3.6986873611604527,2.99531263883955,3.3470000000000013,0.06242511484123465,4.416403785488954,4.321660149978235
2010-07-21,3.31,3.35,3.41,3.29,27188297.0,91299888.0,45.111190979700154,62.096695739924684,1.5925657513973037,53.17373103087385,-0.3344705882352912,0.022160483714885326,1.0219780219780235,0.9230769230769241,,17.27552196834087,13.481909478606932,-0.0705000000000009,4.0,88.0,3.6473895706709234,3.013610429329078,3.3305000000000007,0.08851046120592142,1.2084592145015227,1.2012156448003575
2010-07-22,3.32,3.36,3.36,3.29,13027712.0,43477272.0,45.779824624951,67.83398881540853,2.3209551535665063,60.132227508465085,-0.29455882352940854,0.028846323373125232,1.1515151515151534,0.9151515151515163,,18.163278595729647,19.2665201960439,-0.013000000000001233,4.0,84.0,3.578638852579969,3.047361147420033,3.313000000000001,0.08020341439382418,0.29850746268655914,0.29806281381377087
2010-07-23,3.38,3.34,3.42,3.31,17901374.0,60157896.0,44.60939467098111,67.44729450618658,2.627216501536428,55.705791916579976,-0.22961764705882093,0.03149715795001698,1.1518987341772173,0.8544303797468366,,19.07299479537808,58.224163027655116,0.016499999999999293,4.0,80.0,3.4790020215523327,3.107997978447669,3.2935000000000008,0.030768891564007392,-0.5952380952380931,-0.5970166986503767
2010-07-26,3.35,3.38,3.39,3.33,32096773.0,107870600.0,47.50035636815792,68.9982725973883,3.4609783782483703,61.120432513049884,-0.16673529411764498,0.03523723981901308,1.1073825503355725,0.9127516778523501,,19.93036697357847,94.53000531067205,0.11549999999999949,4.0,76.0,3.430715594243576,3.138284405756425,3.2845000000000004,0.17600930386878264,1.1976047904191711,1.190490250631826
2010-07-27,3.38,3.34,3.4,3.34,18975614.0,63868020.0,44.97257965071056,61.47317416680892,3.5239518598789954,60.04585051418818,-0.1372058823529394,0.0342782536139872,1.0902777777777797,0.902777777777779,,20.754606538569274,90.51490514904803,0.0934999999999988,12.0,72.0,3.434591188124082,3.1384088118759204,3.286500000000001,0.22963491090165222,-1.183431952662728,-1.190490250631826
2010-07-28,3.31,3.41,3.41,3.3,28206058.0,94893856.0,49.98833019217241,62.836066570777966,4.628145906150933,63.22193110880956,-0.11694117647058588,0.03736607016393664,1.0206896551724156,0.931034482758622,,21.637486456241326,92.8571428571399,-0.02250000000000041,8.0,68.0,3.4500912434115616,3.1349087565884393,3.2925000000000004,0.2670583143430642,2.095808383233533,2.0741484306816327
2010-07-29,3.41,3.45,3.48,3.41,29117010.0,100273536.0,52.6446042448837,64.42087588267853,6.147528081884633,57.926981195679225,-0.08358823529411552,0.04082878108837151,1.088888888888891,0.9407407407407422,,22.502040225545397,144.0061871616363,-0.022500000000000853,4.0,64.0,3.4728965962101417,3.1321034037898596,3.3025000000000007,0.28498030567583194,1.1730205278592365,1.166193974784302
2010-07-30,3.45,3.42,3.45,3.37,19115795.0,65169612.0,50.47909983084269,60.046649257931286,6.886756330455825,58.91906382872598,-0.06067647058823322,0.039784653997155583,1.0223880597014947,0.9402985074626881,,22.575816877253096,103.98724082934353,-0.0950000000000002,4.0,60.0,3.4813129580038846,3.148687041996116,3.3150000000000004,0.2864899015800881,-0.8695652173913104,-0.8733679968754515
2010-08-02,3.42,3.55,3.56,3.41,31686913.0,111261384.0,58.45424573329259,66.76201068760048,9.483245187365062,63.38722445499932,-0.01697058823529174,0.04609061195390894,1.1250000000000022,0.8382352941176482,,22.707991337680085,173.3021077283347,-0.20150000000000068,100.0,56.00000000000001,3.5207379454549272,3.142262054545074,3.3315000000000006,0.29863092592706775,3.801169590643272,3.7307052412810515
2010-08-03,3.55,3.6,3.65,3.53,32053761.0,115667544.0,61.05227218357601,73.79185212259273,12.329334482646809,66.1846817998529,0.04461764705882576,0.05146242915449734,1.2127659574468104,0.7517730496453912,-0.18119178678663622,22.738908275152486,219.15245701129356,-0.1785000000000001,100.0,52.0,3.567705383145583,3.129294616854417,3.3485,0.28072589994898356,1.4084507042253502,1.3986241974739855
2010-08-04,3.59,3.69,3.69,3.56,25773932.0,93296688.0,65.26307997185351,78.12964232685985,15.929602026460135,70.9946490399748,0.11017647058823776,0.05840255875915737,1.2430555555555576,0.736111111111112,-0.13089774756811942,22.7640037606953,223.2558139534866,-0.05799999999999983,100.0,48.0,3.631408428111178,3.1045915718888217,3.368,0.2932601688682049,2.499999999999991,2.4692612590371477
2010-08-05,3.69,3.67,3.72,3.64,16998535.0,62380568.0,63.61708233251302,84.76726280552101,18.42963976436634,73.04501502752228,0.1625000000000023,0.05880880886855497,1.385714285714288,0.6357142857142866,-0.07767052268497031,22.833567658275086,195.7706562023098,-0.03600000000000003,96.0,44.0,3.678670463149259,3.0933295368507414,3.386,0.27647225093746364,-0.5420054200542035,-0.5434795985956864
2010-08-06,3.65,3.8,3.84,3.64,28857807.0,108745424.0,69.07652141260283,85.52890859861577,22.20955915212931,72.61252313227125,0.23920588235294415,0.06453706599201058,1.355263157894739,0.5657894736842114,-0.017205144563385493,22.964012679737298,191.31656350146918,-0.04599999999999982,100.0,40.0,3.749941855551198,3.0620581444488013,3.4059999999999997,0.2868173967194946,3.542234332425065,3.4809404665861132
2010-08-09,3.8,3.86,3.91,3.78,18282065.0,70593488.0,71.22282540652955,85.49262228537495,25.975536443904403,71.28362717677864,0.30152941176470893,0.06868643980842248,1.4161073825503374,0.6040268456375847,0.04893015228924699,23.07444363218293,186.4928480898054,-0.08999999999999986,100.0,36.0,3.8263331931594946,3.033666806840505,3.4299999999999997,0.2816745356879353,1.5789473684210575,1.5666116744399439
2010-08-10,3.84,3.71,3.87,3.69,20106394.0,75454400.0,60.009213559870005,78.86292431403243,25.777826671928715,63.49979301831502,0.33261764705882646,0.058070423432189155,1.258064516129034,0.703225806451614,0.10727611941667155,23.26229838611286,123.76237623762337,-0.07199999999999962,96.0,32.0,3.8590675619599293,3.0449324380400697,3.4519999999999995,0.2589743273047989,-3.886010362694303,-3.963530685739558
2010-08-11,3.68,3.73,3.79,3.64,12493980.0,46418604.0,60.89331230495036,78.66123414697162,25.869281347502238,60.06535071326327,0.34544117647059025,0.049472904264488804,1.2147239263803697,0.7361963190184059,0.1587157727518466,23.485668604029073,95.0418383914074,-0.13450000000000006,92.0,28.000000000000004,3.89069586735094,3.05830413264906,3.4745,0.26187783551322275,0.5390835579514919,0.5376357036380286
2010-08-12,3.71,3.63,3.74,3.61,12784025.0,46917756.0,54.41563620900084,74.39420367942562,23.881444391202763,55.96461742591766,0.34491176470588414,0.034820357789527634,1.1818181818181832,0.806060606060607,0.1972136942052292,23.709779605529025,64.55617628801973,-0.08499999999999952,88.0,24.0,3.899252396406009,3.0907476035939903,3.4949999999999997,0.2642007618346465,-2.680965147453085,-2.7175585378964806
2010-08-13,3.64,3.7,3.71,3.63,13508793.0,49614632.0,57.79976745209523,73.04178328544094,23.198840331736495,54.094706750959816,0.32014705882353045,0.02791038841231632,1.1796407185628757,0.8083832335329354,0.22891766276655423,23.79664725699209,64.47453255963836,-0.07349999999999968,84.0,20.0,3.900237309009874,3.146762690990126,3.5235,0.32045817677207017,1.9283746556473913,1.9100171373419572
2010-08-16,3.73,3.74,3.75,3.68,17928243.0,66640872.0,59.643473635207016,78.87060306295962,23.161676415721466,57.01732411458852,0.28288235294117703,0.024237405038853688,1.202380952380954,0.7916666666666677,0.2564576577971725,23.858339381908504,73.41430499325203,-0.13199999999999967,80.0,16.0,3.9028047890209043,3.201195210979095,3.5519999999999996,0.3213495665357213,1.0810810810810922,1.075279177626176
2010-08-17,3.74,3.8,3.92,3.74,23156374.0,89068592.0,62.30388848859579,78.74219392961022,23.880460025738664,49.71206743566989,0.2810000000000006,0.024006956967001836,1.2514285714285733,0.7085714285714296,0.2828350852292298,24.038963280454247,103.04465726152452,-0.026499999999999524,76.0,12.0,3.924711142842961,3.228288857157038,3.5764999999999993,0.25849971827878343,1.6042780748662944,1.5915455305899329
2010-08-18,3.8,3.69,3.81,3.69,19126313.0,71483952.0,55.12861022032695,71.51176279381008,22.24877483319075,43.404849119134795,0.2651764705882367,0.015042584237892773,1.1555555555555568,0.8166666666666677,0.30045154426161536,24.246648779337324,60.69074233304615,0.006500000000000394,72.0,8.0,3.928777497008077,3.2582225029919223,3.5934999999999997,0.2189765448990584,-2.894736842105261,-2.937460867990427
2010-08-19,3.68,3.69,3.75,3.68,13399809.0,49742596.0,55.12861022032695,72.56642369248777,20.958804958246674,44.723296675837375,0.2573235294117664,0.008059541896899905,1.173184357541901,0.8324022346368727,0.310830582331879,24.36879936564029,45.92387116658913,0.08000000000000052,68.0,4.0,3.9298124450361507,3.290187554963848,3.6099999999999994,0.16642306026993708,0.0,0.0
2010-08-20,3.68,3.63,3.72,3.62,15066706.0,55012488.0,51.38502197972796,65.52286858270149,18.74242734227298,38.427988770591604,0.23808823529411915,-0.001163007478445388,1.1206896551724153,0.9080459770114954,0.3119367617499095,24.458588987299322,17.656638381759702,0.045500000000000984,64.0,4.0,3.9193542012588605,3.3296457987411374,3.624499999999999,0.1583886723654941,-1.6260162601625994,-1.6393809775676393
2010-08-23,3.63,3.61,3.66,3.54,21323534.0,76538032.0,50.162233538781514,56.16195913303636,16.564120251182977,42.54116185150661,0.2056470588235304,-0.008750417916663589,1.005747126436783,0.9942528735632196,0.3050905183334926,24.588923054080126,-17.991733527839312,0.1640000000000006,60.0,4.0,3.908939553747713,3.3630604462522853,3.6359999999999992,0.11977851067641272,-0.5509641873278293,-0.5524875931969708
2010-08-24,3.61,3.66,3.69,3.57,12392628.0,45349564.0,53.162976252131536,53.81539110069514,15.494442169839214,42.67135100453232,0.15761764705882486,-0.010428029914527362,1.0057803468208104,1.0000000000000013,0.2954406469125136,24.639162977150097,-5.659505659506735,0.20800000000000107,56.00000000000001,12.0,3.8887783773911813,3.4152216226088163,3.651999999999999,0.18288442704138647,1.3850415512465464,1.3755375068485343
2010-08-25,3.63,3.63,3.74,3.59,17517170.0,64743244.0,51.172121634460204,53.891036595886256,14.034152410550494,38.93203211517158,0.13417647058823645,-0.013395197064612285,0.9722222222222233,0.9888888888888901,0.2820959751955392,24.725668546571452,-7.345807345808569,0.04700000000000104,52.0,8.0,3.872675940441436,3.453324059558562,3.662999999999999,0.09696782199513959,-0.819672131147553,-0.8230499136515634
2010-08-26,3.63,3.71,3.76,3.63,15928394.0,59091564.0,55.91334903004259,51.248954078892574,14.028989657833387,40.59284667377149,0.1279117647058836,-0.009964615212632616,0.9942196531791919,1.0462427745664753,0.27074859714245325,24.87037067711104,23.96254859953822,0.0540000000000016,48.0,4.0,3.8621612204515223,3.4898387795484744,3.6759999999999984,0.09901963964571528,2.203856749311295,2.179922834258452
2010-08-27,3.71,3.72,3.79,3.67,22533899.0,84221240.0,56.48218197231158,52.002978463167814,14.175113979050714,43.34206542784387,0.1333235294117654,-0.007148410094134874,0.9360465116279083,1.0697674418604666,0.2612283272625327,24.98190280144463,40.98205854579621,-0.06099999999999817,44.0,8.0,3.8360379260745283,3.545962073925468,3.690999999999998,0.07632171048966453,0.26954177897575704,0.26917916657114294
2010-08-30,3.72,3.84,3.86,3.68,65412192.0,246728176.0,62.70140378578831,67.0679609012472,16.10160026369296,52.33105886021905,0.1604411764705893,0.0021713211569236307,0.9941860465116293,1.0058139534883734,0.2594106029464427,25.21561006788413,109.59752321981134,-0.005499999999998284,40.0,4.0,3.8492323902257257,3.561767609774271,3.7054999999999985,0.12539848985805266,3.2258064516129004,3.174869831458027
2010-08-31,3.81,3.82,3.85,3.75,33956462.0,129319176.0,61.13328097493641,73.57025222920677,17.23669161291795,56.04735193644329,0.1765588235294131,0.006139359066723832,1.0658682634730552,0.9640718562874264,0.26114899527607904,25.419543173607494,114.31556948798053,0.02350000000000163,36.0,4.0,3.859925939076585,3.573074060923412,3.7164999999999986,0.14415771377557224,-0.520833333333337,-0.5221943981151833
2010-09-01,3.82,3.44,3.84,3.44,100152661.0,356998752.0,40.439278676866316,57.73318328137719,10.556905365863026,41.67712089574077,0.15667647058823686,-0.016443303649887206,0.9123711340206196,0.948453608247424,0.24383203889569424,25.879263248286353,-162.46334310850818,0.09600000000000142,32.0,8.0,3.891339264437544,3.5166607355624526,3.7039999999999984,-0.12863480426272714,-9.947643979057585,-10.477895123317671
2010-09-02,3.53,3.47,3.59,3.45,77491523.0,273093664.0,42.10547668977946,47.0700663373208,6.102291070342025,37.10811757000484,0.10508823529411959,-0.028280890870501438,0.9054726368159214,1.0547263681592052,0.21579417551869895,26.227375321118924,-202.31165105880638,-0.003999999999998227,28.000000000000004,4.0,3.9071103000795597,3.4808896999204366,3.693999999999998,-0.20579634065002114,0.8720930232558155,0.8683122573460933
2010-09-03,3.47,3.53,3.58,3.47,28590324.0,101075392.0,45.39557718349592,48.13040460327387,3.66138009259616,38.67676986442257,0.05391176470588421,-0.03078413926867895,0.8926829268292692,1.0780487804878058,0.1847165303125271,26.451915638832695,-151.18856531376835,0.009500000000001396,24.0,92.0,3.899175558762291,3.461824441237706,3.6804999999999986,-0.23211830744239628,1.7291066282420609,1.7143276986437472
2010-09-06,3.55,3.49,3.56,3.4,49057796.0,169572608.0,43.61602318663545,40.94588882497455,1.1364962263728315,38.96949521596214,-0.01726470588235074,-0.03361718361307524,0.8275862068965524,1.1724137931034493,0.1504392358162812,26.531137243788987,-166.8497766058772,-0.03199999999999825,20.0,88.0,3.8794028518672197,3.4445971481327766,3.661999999999998,-0.21681761386540624,-1.1331444759206666,-1.1396134730869534
2010-09-07,3.47,3.46,3.49,3.43,28494848.0,98390448.0,42.277419412563496,40.32964283573,-1.3097446232131333,39.83954081976134,-0.09205882352940975,-0.03579362780174677,0.8629441624365493,1.1573604060913716,0.11360029547994735,26.455382065482652,-160.26936026936298,-0.039499999999998536,16.0,84.0,3.8826072714438578,3.416392728556139,3.6494999999999984,-0.18773779506203453,-0.8595988538682042,-0.863314714470298
2010-09-08,3.46,3.51,3.52,3.43,27857339.0,96854896.0,45.29110115243239,44.52679634856222,-2.4367189794065625,38.37580681077198,-0.12161764705882128,-0.032257440909015674,0.8693467336683426,1.1105527638190966,0.07913641618428421,26.298393321612796,-118.95910780669338,0.02150000000000185,12.0,80.0,3.8760941918482024,3.400905808151794,3.6384999999999983,-0.15191993350814179,1.4450867052023142,1.4347448408141394
2010-09-09,3.5,3.43,3.53,3.41,37567881.0,129653480.0,41.552939597574166,42.80446926246164,-4.561370611566971,35.01837600985895,-0.13455882352941018,-0.03354883535016078,0.8905472636815929,1.0895522388059715,0.04324768839818412,26.205016381820045,-120.04895416110558,0.001500000000000945,8.0,100.0,3.8829228763299417,3.374077123670056,3.628499999999999,-0.1713271678877293,-2.2792022792022637,-2.3055776299925723
2010-09-10,3.42,3.36,3.47,3.33,33422709.0,112849112.0,38.55438665052474,42.01422489943387,-7.292821725964399,41.304306708781716,-0.1634411764705863,-0.037083725994882535,0.8916256157635477,1.0886699507389173,0.004064339381556533,25.99886157805149,-140.41896800517654,0.09850000000000136,4.0,100.0,3.8889364792164156,3.3340635207835816,3.6114999999999986,-0.21042377240476545,-2.0408163265306256,-2.061928720273576
2010-09-13,3.38,3.49,3.5,3.36,44170626.0,152856400.0,46.304029078294604,45.0099354203374,-7.249132003165198,48.98549121545634,-0.1731176470588216,-0.02899143771119458,0.8926829268292692,1.0878048780487815,-0.02862964326831939,25.837668526896493,-91.55812831645169,0.12100000000000133,60.0,96.0,3.874673720183845,3.3233262798161527,3.598999999999999,-0.16589156229991697,3.8690476190476275,3.7960762239223067
2010-09-14,3.51,3.57,3.6,3.48,35776443.0,126869848.0,50.4459451631949,46.62941419080815,-5.887421036135164,51.72825011547479,-0.15626470588235053,-0.017160475894745425,0.9405940594059415,1.0643564356435655,-0.05121044950362723,25.620801147048763,-27.82969885773815,0.2525000000000013,56.00000000000001,92.0,3.8474134471319266,3.3275865528680706,3.5874999999999986,-0.126276258212269,2.2922636103151817,2.266385957721173
2010-09-15,3.59,3.41,3.59,3.4,29235508.0,101541848.0,43.258908895276186,43.02197210899353,-7.124326264590485,43.40121896659159,-0.16029411764705648,-0.01888351162672739,0.8846153846153855,1.076923076923078,-0.07463323826900523,25.503323994481892,-72.69082660758757,0.2465000000000015,52.0,88.0,3.8399038288013156,3.307096171198681,3.5734999999999983,-0.1343896498336902,-4.4817927170868295,-4.585330449612224
