,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2007-06-12,6.55,6.43,6.56,5.92,12657100.0,79534356.0,34.26120345508379,50.17092886972683,-40.77240568533495,,-1.3470833333333356,,0.6952841596130592,1.2116082224909313,,8.834146540480385,-94.62148916585805,0.8664999999999976,60.0,76.0,9.535679251488062,5.591320748511942,7.563500000000002,-0.004535803050635898,-1.0769230769230864,-1.0827638652063376
2007-06-13,6.53,6.8,6.91,6.44,15450984.0,103890230.0,41.51552109476045,48.772596264129504,-38.02985397033258,,-1.1784000000000017,,0.7527010804321727,1.177671068427371,,9.783154271845945,-57.04959563480451,1.2129999999999974,60.0,76.0,9.453002034586946,5.5209979654130565,7.487000000000002,-0.00800874351380043,5.754276827371707,5.594807393253309
2007-06-14,6.72,6.75,6.97,6.6,11536682.0,78382373.0,40.85934681722113,55.25555914542647,-36.01323418774126,,-1.0276538461538474,,0.7907542579075424,1.161800486618005,,10.691807765391468,-47.77093149691922,1.3714999999999984,56.00000000000001,72.0,9.409058254634289,5.447941745365717,7.428500000000002,0.018798136355691174,-0.7352941176470562,-0.7380107297622507
2007-06-15,6.63,6.65,6.81,6.48,7905197.0,52503953.0,39.51417935402631,50.17164867683535,-34.68572754229286,,-0.9355185185185189,,0.7701711491442543,1.1735941320293402,,11.56362801206529,-51.7062712167234,0.5609999999999964,52.0,68.0,9.346389242196913,5.371610757803094,7.3590000000000035,-0.012853438223175829,-1.4814814814814725,-1.492565021667569
2007-06-18,6.68,6.8,6.92,6.68,9511493.0,64725605.0,42.568476016355596,46.66949339506289,-32.71439542532167,,-0.8555357142857147,,0.7587064676616915,1.1952736318407962,,12.384681274265095,-36.57128971508433,-0.05100000000000371,48.0,64.0,9.257061036692408,5.3249389633076,7.291000000000004,-0.010082811558880071,2.2556390977443552,2.2305757514298197
2007-06-19,6.79,6.97,7.08,6.64,13020144.0,90125725.0,45.902561190062094,44.95505089567716,-30.100403760397654,55.28555922463356,-0.729172413793103,,0.7404674046740465,1.1845018450184501,,13.24066320825331,-26.007409087472876,-0.7045000000000039,44.0,60.0,9.138840356363001,5.3101596436370055,7.2245000000000035,-0.02773754571639776,2.499999999999991,2.4692612590371477
2007-06-20,7.05,6.69,7.16,6.58,11304545.0,78172953.0,41.61715018445685,47.421832173954925,-28.88195684411532,52.66068927971578,-0.6928333333333354,,0.8352490421455937,1.1647509578544062,,14.172408724149689,-28.47336460935467,-1.273500000000003,40.0,56.00000000000001,9.00358897636646,5.283411023633546,7.143500000000003,-0.016417245591900578,-4.017216642754651,-4.100135063229549
2007-06-21,6.68,6.55,6.8,6.38,8552745.0,56146321.0,39.62518583240959,50.57784240543373,-28.35786696991629,49.158587039120775,-0.7008709677419382,,0.8941018766756031,1.132707774798928,,15.103868466695987,-43.64936313386229,-0.8795000000000037,36.0,52.0,8.784544125516609,5.294455874483399,7.039500000000004,-0.05257471559268416,-2.092675635276542,-2.1148824492976503
2007-06-22,6.58,6.09,6.68,5.9,11272999.0,70011702.0,33.8860709359613,53.52752350273057,-29.453420521276087,44.14957279678765,-0.7336562500000019,,0.9089655172413794,1.1089655172413797,,16.1567548768352,-73.5585812741641,-0.715500000000004,32.0,48.0,8.604624474242463,5.246375525757545,6.925500000000004,-0.06733296145138742,-7.022900763358775,-7.281696792535497
2007-06-25,6.21,5.63,6.24,5.48,9558010.0,56038527.0,29.31381407977709,55.473762238445005,-31.78343554067695,42.20654445190944,-0.8710000000000013,,0.9405940594059405,1.0735502121640739,,17.2745692808197,-119.59463350031696,-0.3555000000000037,28.000000000000004,100.0,8.4053824031392,5.165617596860807,6.785500000000003,-0.10001715808539544,-7.5533661740558316,-7.853863957020657
2007-06-26,5.6,6.19,6.19,5.5,12264945.0,72566489.0,39.93859055966751,63.558291309882726,-30.288556823341345,48.22010305298661,-1.0006470588235317,-0.02737627539036197,1.0263929618768328,0.9985337243401764,,18.40378032479787,-97.34315695467775,-0.1600000000000037,24.0,96.0,8.037998548620436,5.282001451379571,6.660000000000004,-0.07663099695089057,9.946714031971581,9.482564454490582
2007-06-27,6.14,6.43,6.51,6.08,12739470.0,81134441.0,43.83495241367476,63.43316412115414,-27.788867682642067,50.112766316762624,-1.0498823529411796,-0.00037122697113822767,1.0175438596491226,0.967836257309942,,19.457290620046088,-37.92280701754445,-0.11150000000000393,20.0,92.0,7.509679218946589,5.573320781053418,6.541500000000004,-0.06203149737151587,3.8772213247172838,3.803945155302313
2007-06-28,6.43,5.95,6.46,5.95,9649454.0,59592204.0,38.46094356593128,56.455198885286386,-27.36745105119927,43.28014396212277,-1.0974117647058845,-0.01065974633799982,0.9686609686609685,0.9943019943019948,,20.485266558505344,-68.38880609372498,0.35699999999999665,16.0,88.0,7.210127108111835,5.675872891888171,6.443000000000003,-0.031352860574563164,-7.4650077760497595,-7.7583318691989644
2007-06-29,5.65,5.6,5.93,5.52,6082733.0,34705242.0,35.08347063178019,50.28960976508061,-28.10847850325039,42.929717467999936,-1.154352941176473,-0.03546321829608201,0.8765778401122019,1.0995792426367466,,21.46595767542188,-145.1697127937347,0.3889999999999967,12.0,100.0,7.120391861952726,5.601608138047281,6.361000000000003,0.003306167064735371,-5.882352941176483,-6.06246218164348
2007-07-02,5.65,5.84,5.87,5.6,4806314.0,27658762.0,39.036839153834805,56.13121090884733,-27.41174580034051,44.707300490724684,-1.1063823529411794,-0.0303308928507543,0.9497041420118342,1.0931952662721895,,22.372790472250838,-116.09075043630129,0.32299999999999685,8.0,96.0,7.11521570651696,5.538784293483047,6.3270000000000035,0.10584187137739787,4.285714285714293,4.196419909903204
2007-07-03,5.84,5.9,5.99,5.79,4432519.0,26117814.0,40.020264161031065,52.10041732351672,-26.559235910065787,47.06279767078591,-1.08288235294118,-0.018122483773412634,0.8981481481481481,1.1342592592592597,,23.208299671156574,-83.57560568087004,0.47149999999999714,4.0,92.0,7.1133381998858285,5.543661800114177,6.328500000000003,0.18159130055953743,1.0273972602739878,1.0221554071538241
2007-07-04,5.92,5.7,5.99,5.67,3021734.0,17450066.0,37.82963268131182,46.16812097985187,-26.48751386457701,48.45864921061991,-1.1397941176470612,-0.01867019532559072,0.8538102643856922,1.1446345256609647,,24.038803904676644,-102.41975308642111,0.6644999999999976,4.0,88.0,7.1344626047054405,5.476537395294564,6.305500000000002,0.11160856185572902,-3.3898305084745783,-3.4486176071169217
2007-07-05,5.52,5.27,5.65,5.27,4950661.0,26946277.0,33.574422052675104,47.73970669322657,-27.71304072256274,35.073938548284914,-1.2121764705882372,-0.04181999374293649,0.8116385911179171,1.1623277182235836,,24.892230666363837,-153.1785127844252,0.4314999999999971,4.0,100.0,7.202412601886442,5.314587398113565,6.258500000000003,0.06280073680936996,-7.543859649122819,-7.843581228723373
2007-07-06,5.27,5.6,5.7,5.27,5761380.0,31537328.0,39.22441913666622,45.37404983437688,-26.972755005781206,35.179624232283835,-1.1578235294117674,-0.029326050919437074,0.7907324364723467,1.1718983557548581,,24.704054228538187,-113.6430976430986,0.33299999999999663,48.0,96.0,7.199305451476287,5.234694548523719,6.217000000000003,0.017384064377784034,6.261859582542706,6.073623518783267
2007-07-09,5.56,5.67,5.77,5.56,4459745.0,25354745.0,40.38280488255869,40.04421318932779,-26.032029307658373,39.6062233161207,-1.1083529411764736,-0.011672007338759893,0.8343653250773992,1.191950464396285,,24.332284269379883,-81.04011498758729,-0.08550000000000235,44.0,92.0,7.176429068415955,5.174570931584049,6.175500000000002,0.039479115385439016,1.2499999999999956,1.2422519998557258
2007-07-10,5.67,5.86,5.86,5.45,4819985.0,27296818.0,43.52902852208394,47.78508070876238,-24.312208621814438,50.38865397770337,-1.0480000000000027,0.015975555816178266,0.8219395866454688,1.1955484896661368,-0.8300420498187214,23.962212633223356,-65.43486233891133,-0.517000000000003,40.0,88.0,7.1497781409664025,5.144221859033603,6.147000000000003,0.0255355647729812,3.3509700176366897,3.296048584926048
2007-07-11,5.86,5.8,5.88,5.71,3274033.0,18972032.0,42.7615715409999,54.186989692882776,-23.11375843101209,48.29918344417688,-0.9654705882352976,0.032446705009958,0.8907284768211919,1.1407284768211923,-0.833794928685244,23.522227217009185,-49.37782880065524,0.09299999999999731,36.0,84.0,7.063625056575731,5.130374943424275,6.097000000000003,-0.023009870525442927,-1.0238907849829393,-1.029168603654762
2007-07-12,5.8,5.82,5.87,5.74,2554449.0,14803090.0,43.12155801790671,62.81632935379422,-22.030661440553615,49.98049935081709,-0.8102352941176507,0.046080710099383915,0.9721706864564005,1.1372912801484232,-0.8284943858448773,23.16936392275114,-42.458163726821276,0.37949999999999573,32.0,80.0,6.975583239497959,5.125416760502049,6.050500000000004,-0.005900493364813846,0.34482758620690834,0.3442344190972779
2007-07-13,5.77,5.67,5.85,5.64,1978151.0,11287709.0,41.036972367435745,68.62563491032414,-21.63757491007109,52.92848363381934,-0.7076470588235324,0.04626770104441347,1.0351239669421484,1.0661157024793393,-0.8201640140246779,22.930141848289963,-53.425404324914766,-0.05150000000000343,28.000000000000004,76.0,6.897742712662166,5.1052572873378415,6.001500000000004,-0.017617904437800314,-2.577319587628868,-2.611114400368564
