,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2007-05-28,25.81,26.8,26.85,25.78,38093217.0,1008706502.0,51.788831310138356,42.67240537058952,-18.29945252976073,,-0.06033333333334312,,0.9278350515463919,1.0679199514857487,,0.0,13.05509868421056,-0.2766666666666673,4.0,24.0,27.44218339109862,25.331149942234713,26.386666666666667,-0.006528648604804396,4.118104118104138,4.0355685348830495
2007-05-29,26.81,27.01,27.23,26.69,23339705.0,629290052.0,54.21915947453451,49.112983259212804,-12.627943232061217,,-0.052750000000006736,,1.0355987055016183,1.0161812297734625,,0.0,82.57517801447612,0.1843749999999993,4.0,24.0,27.491246151019446,25.360003848980554,26.425625,0.003293217317562499,0.7835820895522483,0.7805280287713323
2007-05-30,25.48,24.51,26.76,24.32,48912054.0,1247435798.0,32.93429083920192,46.128090885221546,-18.51655452627216,,-0.23358823529412476,,0.8503440366972478,1.0074541284403666,,1.1258594874604633,-159.6711937097925,-0.7329411764705895,4.0,68.0,27.684582781279047,24.941299571662128,26.312941176470588,-0.0788815733921218,-9.255831173639395,-9.71259702645031
2007-05-31,24.94,25.33,25.98,24.34,34260469.0,861871371.0,41.10162018653701,54.60226852313894,-18.317719391247987,,-0.34455555555556217,,0.9220338983050846,1.015819209039548,,2.2781892579977496,-139.7210867997117,-0.3483333333333327,4.0,68.0,27.66533566295314,24.851331003713526,26.258333333333333,-0.06068121747864948,3.345573235414112,3.290826647356271
2007-06-01,24.98,25.17,25.98,24.77,92496323.0,2343594693.0,40.076073292963095,59.244311010025584,-18.644655370219247,,-0.3751052631579057,,0.9708617482951022,1.0892746435213885,,3.3817060633100056,-117.48005712892378,-0.07105263157894726,4.0,68.0,27.65422186846257,24.74788339469532,26.201052631578946,-0.10144067478131352,-0.6316620607974555,-0.6336654866359481
2007-06-04,25.17,23.7,25.36,23.19,52853011.0,1281793905.0,32.14118962118991,56.577064220750586,-22.603697091232878,,-0.7337500000000148,,0.8443922489724017,1.0675278919553728,,4.573178171931138,-229.0002420721377,-0.21600000000000108,4.0,80.0,27.863348874730395,24.288651125269606,26.076,-0.13454766975090948,-5.840286054827182,-6.017776100613892
2007-06-05,23.53,23.69,24.36,22.4,48495202.0,1130197677.0,32.09463581409635,54.34247651714291,-25.280858270850796,,-1.237904761904776,,0.8264966740576496,1.0842572062084257,,5.778209088018429,-242.14987796028817,0.48549999999999827,4.0,84.0,27.867299787104614,23.921700212895388,25.8945,-0.08601076900126882,-0.04219409282699704,-0.04220299703914243
2007-06-06,23.8,23.98,24.56,23.49,34695756.0,834640152.0,35.03340865645802,55.35758194539318,-26.159849902456184,,-1.417636363636376,,0.8595536200326619,1.0898203592814373,,6.87819633975098,-159.89981743840454,0.8725000000000023,4.0,84.0,27.754082098016262,23.700917901983736,25.7275,-0.10552168711278494,1.2241452089489124,1.2167131428673983
2007-06-08,24.74,24.6,25.0,24.0,40397630.0,988128111.0,40.920208430268396,61.293745878715384,-24.689369979280322,,-1.5265217391304446,,0.9103114930182599,1.043501611170784,,7.901720097142693,-96.42667584742779,1.0725000000000016,4.0,84.0,27.638102632879605,23.596897367120395,25.6175,-0.06888201073482904,2.5854879065888348,2.5526293338948847
2007-06-11,24.53,25.99,26.18,24.53,44118357.0,1135021972.0,51.52525361696381,61.473163108011214,-19.21763621215615,,-1.4211250000000106,,0.9438202247191011,1.0192616372391654,,8.952420462041625,-5.56475750443192,0.3384999999999998,4.0,84.0,27.62692328060385,23.596076719396148,25.6115,-0.033173684098238614,5.650406504065031,5.496540571508168
2007-06-12,26.1,26.77,27.14,26.05,46648718.0,1246109089.0,56.26905913455692,62.655629833113274,-13.077549895123383,,-0.9678000000000146,,0.9630216587427363,0.9883782356048597,,9.952899358910615,87.11631779940794,0.12049999999999983,4.0,84.0,27.651912113721032,23.587087886278965,25.6195,-0.023928722704599833,3.001154290111585,2.957000887886263
2007-06-13,26.81,26.47,27.26,26.18,36414929.0,971187229.0,54.077082508123894,60.64021328825448,-9.229164868284904,,-0.4255769230769353,,0.9675759135357691,0.9686052496139986,,10.919774734833007,80.10551159239172,1.1360000000000028,4.0,80.0,27.729704722364737,23.59829527763526,25.663999999999998,-0.01255935370184008,-1.1206574523720647,-1.1269841293251481
2007-06-14,26.73,26.78,27.48,26.44,27702282.0,747474620.0,55.9851368686194,65.5238461102929,-5.582712446106907,,0.1127407407407226,,1.0289931470743277,0.9562467053241959,,11.86087487556756,92.15887285440127,1.302500000000002,56.00000000000001,76.0,27.82800819380638,23.58699180619362,25.7075,-0.03887043452326685,1.1711371363808176,1.16433240240168
2007-06-15,26.77,27.18,27.38,26.63,22571620.0,611347511.0,58.38765379694678,69.25677829902997,-1.859474500970252,,0.5721071428571243,,1.034067085953878,0.9213836477987419,,12.750327127354153,97.12674070156856,-1.2499999999999964,100.0,72.0,27.969859724054896,23.5501402759451,25.759999999999998,-0.024073154843307163,1.4936519790888614,1.482606845997081
2007-06-18,27.75,29.9,29.9,27.65,49389642.0,1426978778.0,70.27104394467375,70.11523273235053,6.727797880101178,63.58354962385482,1.2106551724137766,,1.0517158047365875,0.8400193330111165,,13.796864379636753,208.33536542411034,-0.6319999999999979,100.0,68.0,28.816152063222976,23.107847936777016,25.961999999999996,0.02923234798652435,10.007358351729213,9.537707167364307
2007-06-19,29.93,29.58,30.68,29.31,34687199.0,1040830370.0,67.81732636420239,70.88097688646931,12.166719907435166,59.12246628600563,1.7218333333333113,,1.0845724907063194,0.8276022304832713,,14.833512180416317,208.5175443505507,-0.9519999999999946,96.0,64.0,29.381880979422405,22.862119020577587,26.121999999999996,-0.019115827044912256,-1.070234113712376,-1.076002311398705
2007-06-20,29.51,29.37,30.72,29.34,32369908.0,972066733.0,66.18406530073004,72.09798716746346,15.72556925196658,52.14768609381843,2.244741935483855,,1.2211776348342405,0.8035625927758536,,15.863618656658394,175.36880490634826,-2.5604999999999976,92.0,60.0,29.812161442198565,22.70883855780143,26.260499999999997,-0.03909461877381631,-0.7099391480730133,-0.7124712072124506
2007-06-21,29.31,30.72,32.21,29.31,47688041.0,1473952551.0,71.01648985847805,73.13663048059266,20.550758893534063,50.341496848208536,2.9613437499999833,,1.2058686539357242,0.7093619003260363,,17.060721768558437,184.13823149238308,-2.771999999999995,100.0,56.00000000000001,30.510755858285357,22.413244141714635,26.461999999999996,-0.0361521438001534,4.596527068437184,4.494016306894233
2007-06-22,30.76,31.18,31.91,30.44,33729966.0,1042675284.0,72.46062081887038,70.81098659141824,24.82959360647451,51.75570790523235,3.6706363636363477,,1.2356189599631846,0.7266451909802116,,18.190264250009488,166.3732174521115,-2.7434999999999903,100.0,52.0,31.253220852326326,22.193779147673656,26.72349999999999,-0.021108528746425846,1.497395833333326,1.4862955350159357
2007-06-25,31.48,30.96,32.33,30.34,44788849.0,1408262705.0,70.64760100900473,79.53057203871482,27.586973971966994,51.137925182958995,3.8814411764705703,0.6005121831258423,1.3062645011600926,0.6761020881670533,,19.327973807836372,140.2818529385612,-2.3844999999999885,96.0,48.0,31.84680593443069,22.12219406556929,26.98449999999999,-0.026052040585722747,-0.7055805003207127,-0.7080814908104305
2007-06-26,30.35,30.51,30.93,29.85,39953518.0,1211248877.0,66.95721015607292,79.12506617810163,28.6773100806403,50.54892748246149,3.9132647058823373,0.5194123118839646,1.3318840579710145,0.6806763285024153,,20.37078060586387,97.96813937380892,-1.1799999999999962,92.0,44.0,32.267391489771995,22.072608510227994,27.169999999999995,-0.056699168258346665,-1.4534883720930258,-1.46415499929482
2007-06-27,30.53,31.76,32.19,30.53,26132887.0,824020168.0,71.42278196162214,79.11118013315144,31.122127048989533,46.72124811176195,4.168970588235275,0.5146770505982741,1.302205537306429,0.6391365556076958,,21.412804803083592,110.83406002470758,-0.6374999999999922,100.0,40.0,32.88164605212539,21.933353947874597,27.40749999999999,-0.0466427422243324,4.097017371353662,4.0153137650357
2007-06-28,31.82,30.48,31.89,30.44,21146371.0,657443825.0,62.158986944458064,74.19761126855832,30.034223065159726,44.109011193551495,3.993264705882332,0.39542213506055734,1.2695492180312788,0.6812327506899721,,22.430937191243274,84.63462182226338,-1.235999999999997,96.0,36.0,33.16666076587806,22.24533923412193,27.705999999999996,-0.021943351747355,-4.030226700251893,-4.1136905560489545
2007-06-29,29.81,29.81,30.44,29.69,22530798.0,675697696.0,57.92392584957926,68.65518320739464,27.714984728581292,44.282694382830066,3.5977941176470445,0.24866758648124754,1.2174329501915708,0.7921455938697316,,23.359191631060394,53.50564859993855,-1.149999999999988,92.0,32.0,33.34981549501456,22.510184504985418,27.92999999999999,-0.05033694033891832,-2.1981627296588035,-2.222682312846569
2007-07-02,29.6,29.05,29.85,28.52,16846379.0,491042222.0,53.47334611489958,63.288272699462766,24.310211618565933,42.631887477824016,3.091588235294097,0.0860595631313521,1.090693257359924,0.8703703703703703,,24.292837233626724,27.288527596447295,-0.9439999999999884,88.0,28.000000000000004,33.41089095783145,22.837109042168528,28.123999999999988,-0.016991946816061594,-2.5494800402549367,-2.582542439205948
